meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,past_waste_kg,staff_experience,food_waste_kg,Day,Month,Year,DayOfWeek,IsWeekend,WeekOfYear,MonthStart,MonthEnd,special_event_1,waste_category_GRAINS,waste_category_MEAT,waste_category_VEGETABLES,Season_Spring,Season_Summer,Season_Winter,StaffPerMeal,ExperiencePerMeal,Temp_Humidity,PastWaste_3daysAvg,PastWaste_7daysAvg
-0.1730452511157801,-1.611132377477752,-1.7240593372921227,1.1448183474721998,3,49.4975989125124,0.0,53.115492559605926,6,1,2022,3,0,1,0,0,False,False,True,False,False,False,True,-0.9451040116435031,0.0,-0.9332505959729891,-0.28709525432357225,-0.04755498771735029
-0.5034677212264208,-0.20783712903452392,0.22464385244948135,-0.9013444752480028,4,15.157747572760734,0.0,29.371950829934622,7,1,2022,4,0,1,0,0,False,False,True,False,False,False,True,1.4531571409660795,0.0,-0.45879730385855744,0.1031054314051119,-0.14571370204487383
-0.5034677212264208,-0.20783712903452392,0.225984205396767,-0.9013444752480028,4,15.157747572760734,0.0,29.371950829934622,7,1,2022,4,0,1,0,0,False,False,True,False,False,False,True,1.4531571409660795,0.0,-0.45807200809313003,0.03179749634972591,-0.5260351321763317
-0.34219008700575093,-0.4417196704417286,0.8966409777365967,-1.6745479253458757,5,22.545488583098628,0.0,35.97056329649056,8,1,2022,5,1,1,0,0,False,False,True,False,False,False,True,0.09235975151461669,0.0,-0.7335146835296831,-0.4297111244343455,-0.5625086766304753
-0.34219008700575093,-0.4417196704417286,0.9220761288406235,-1.6745479253458757,5,22.545488583098628,0.0,35.97056329649056,8,1,2022,5,1,1,0,0,False,False,True,False,False,False,True,0.09235975151461669,0.0,-0.7238193562421964,-0.7629610139305226,-0.5205658485274287
-0.12190844026532378,1.4293406608159087,-1.0573170995962533,-1.4135462375346093,0,11.210696915902329,0.0,29.955870306642534,10,1,2022,0,0,2,0,0,False,False,True,False,False,False,True,0.34475190322211874,0.0,-1.368335866703377,-0.6347022826426288,-0.4857465827359032
-0.12190844026532378,1.4293406608159087,-1.0347304716329777,-1.4135462375346093,0,11.210696915902329,0.0,29.955870306642534,10,1,2022,0,0,2,0,0,False,False,True,False,False,False,True,0.34475190322211874,0.0,-1.3585068656569217,-0.6233525069683593,-0.5224045265395071
0.10624040814440434,0.9615755780014994,-1.413361510841973,-0.6898986503672363,1,8.646737470927555,0.0,34.957215203516746,11,1,2022,1,0,2,0,0,False,False,True,False,False,False,True,-0.30449045881647047,0.0,-1.2716303424838404,-0.7402614625819837,-0.7976280793813794
0.10624040814440434,0.9615755780014994,-1.4657501794695436,-0.6898986503672363,1,8.646737470927555,0.0,34.957215203516746,11,1,2022,1,0,2,0,0,False,False,True,False,False,False,True,-0.30449045881647047,0.0,-1.3022705155149594,-0.7599581399390138,-1.013416815175268
-0.3716920932656296,0.25992795377988537,-0.5718336617308538,-1.7692591190632627,2,42.337528984473096,0.0,48.10629775919871,12,1,2022,2,0,2,0,0,False,False,True,False,False,False,True,0.7383173431669118,0.0,-1.342687857565655,-0.6627458616824194,-0.9470428351652224
-0.3716920932656296,0.25992795377988537,-0.629528060906117,-1.7692591190632627,2,42.337528984473096,0.0,48.10629775919871,12,1,2022,2,0,2,0,0,False,False,True,False,False,False,True,0.7383173431669118,0.0,-1.3635493647955679,-0.3099518751895498,-0.7244082228332124
0.18884602567206454,-1.611132377477752,0.2387027821358174,0.5825289102080449,3,48.95574677724138,0.0,74.21989443342866,13,1,2022,3,0,2,0,0,True,False,True,False,False,False,True,-1.1635421809371052,0.0,0.5719275020464474,-0.05437016695327486,-0.5801899830583945
0.18884602567206454,-1.611132377477752,0.1757097092594591,0.5825289102080449,3,48.95574677724138,0.0,74.21989443342866,13,1,2022,3,0,2,0,0,True,False,True,False,False,False,True,-1.1635421809371052,0.0,0.5185045468193814,0.7087874590650951,-0.1256438469275968
8.288130144217412,-0.9094847532561379,-0.4190053659997162,0.49097976696982437,5,8.944242628759397,0.0,170.34777416172813,15,1,2022,5,1,2,0,0,False,False,True,False,False,False,True,-1.4491915216385904,0.0,-0.03652616479562381,1.2163633768471898,0.40037949879833035
8.288130144217412,-0.9094847532561379,-0.39729580798735054,0.49097976696982437,5,8.944242628759397,0.0,170.34777416172813,15,1,2022,5,1,2,0,0,False,False,True,False,False,False,True,-1.4491915216385904,0.0,-0.018525927224414904,3.5923987560442145,2.068764161863684
-0.24581686655681406,0.25992795377988537,-1.6738943478658295,1.658318185549664,6,7.961529231075941,0.0,24.31635115807747,16,1,2022,6,1,2,0,0,False,True,False,False,False,False,True,0.16620253950615102,0.0,-0.733979192457529,5.460858217459144,3.6777140078810557
-0.24581686655681406,0.25992795377988537,-1.6608552698857777,1.658318185549664,6,7.961529231075941,0.0,24.31635115807747,16,1,2022,6,1,2,0,0,False,True,False,False,False,False,True,0.16620253950615102,0.0,-0.7200193706626353,4.490871696852374,3.551260459722754
7.285061931381539,-1.1433672946633426,-0.7214691292479694,-0.6015642087961499,2,19.40122924530764,0.0,172.1555822855819,19,1,2022,2,0,3,0,0,False,False,False,True,False,False,True,-1.4500704885261144,0.0,-0.8236076398288767,1.652425714830672,3.2685462792424924
7.285061931381539,-1.1433672946633426,-0.6786338760527555,-0.6015642087961499,2,19.40122924530764,0.0,172.1555822855819,19,1,2022,2,0,3,0,0,False,False,False,True,False,False,True,-1.4500704885261144,0.0,-0.7977721804014919,1.6875644924983437,4.742719063320391
-0.037336022320338356,0.25992795377988537,-1.6385560336172917,1.2233990132780532,3,26.44075720577298,0.0,45.21106349139713,20,1,2022,3,0,3,0,0,False,False,False,True,False,False,True,-0.33014110712215783,0.0,-0.8271264394712486,4.5611492521877155,5.906563951042307
-0.037336022320338356,0.25992795377988537,-1.6414073117235484,1.2233990132780532,3,26.44075720577298,0.0,45.21106349139713,20,1,2022,3,0,3,0,0,False,False,False,True,False,False,True,-0.33014110712215783,0.0,-0.8299225365186566,4.967284528062743,5.561829765464924
0.1318088135696325,1.195458119408704,-0.1732667027194898,-1.0347282491776553,4,19.32368426115563,0.0,39.7642639312095,21,1,2022,4,0,3,0,0,False,False,False,False,False,False,True,-0.26687589935195954,0.0,-0.7547157896972422,2.499835044248398,4.074734262548114
0.1318088135696325,1.195458119408704,-0.20441012691893473,-1.0347282491776553,4,19.32368426115563,0.0,39.7642639312095,21,1,2022,4,0,3,0,0,False,False,False,False,False,False,True,-0.26687589935195954,0.0,-0.7707089107068019,-0.07348512142669686,2.5229102631904543
0.03346879270337037,-1.3772498360705472,1.1934191638458045,-0.532182704533661,5,27.0066098888429,0.0,40.94928373978302,22,1,2022,5,1,3,0,0,False,False,False,True,False,False,True,-1.0126871717548527,0.0,0.3928695957760256,-0.17935580328744735,2.7064896580084645
0.03346879270337037,-1.3772498360705472,1.2119865363984272,-0.532182704533661,5,27.0066098888429,0.0,40.94928373978302,22,1,2022,5,1,3,0,0,False,False,False,True,False,False,True,-1.0126871717548527,0.0,0.4043347196687738,-0.26219298561037846,2.9041515520288033
0.2144144310972927,1.6632232022231133,-0.34362420109354574,-1.5448251323808093,6,43.68003786130716,0.0,59.27451313166337,23,1,2022,6,1,3,0,0,False,False,True,False,False,False,True,-0.24103794246522015,0.0,-1.1324605630969513,-0.23915948607255946,1.344926481490983
0.2144144310972927,1.6632232022231133,-0.4079671678902406,-1.5448251323808093,6,43.68003786130716,0.0,59.27451313166337,23,1,2022,6,1,3,0,0,False,False,True,False,False,False,True,-0.24103794246522015,0.0,-1.1587133114593806,0.14006566500938233,0.003474165827445068
-0.16714484986380437,-0.9094847532561379,-1.0820809202174684,0.8652414364876277,0,31.653561697794306,0.0,53.90655832518387,24,1,2022,0,0,4,0,0,True,True,False,False,False,False,True,-0.6181419217559841,0.0,-0.4305124921042181,0.4962573165535052,0.1706009234632073
-0.16714484986380437,-0.9094847532561379,-1.025917863750254,0.8652414364876277,0,31.653561697794306,0.0,53.90655832518387,24,1,2022,0,0,4,0,0,True,True,False,False,False,False,True,-0.6181419217559841,0.0,-0.37959739518353386,0.7481108096469989,0.27393615733416155
-0.22811566280088688,-0.4417196704417286,1.0337929793560097,0.8516877520766103,2,21.410180430545147,0.0,29.89984605409981,26,1,2022,2,0,4,0,0,False,False,False,True,False,False,True,-0.2640737059060586,0.0,1.4760766566875598,0.6437726511963694,0.4419998876459673
-0.22811566280088688,-0.4417196704417286,1.096012832707078,0.8516877520766103,2,21.410180430545147,0.0,29.89984605409981,26,1,2022,2,0,4,0,0,False,False,False,True,False,False,True,-0.2640737059060586,0.0,1.5323081478344074,0.072810566293238,0.32477344477911035
0.07280480104987522,-1.3772498360705472,-1.1020268674773568,1.352537281773416,3,38.23276453297334,0.0,51.13027259648881,27,1,2022,3,0,4,0,0,False,False,False,False,False,False,True,-1.0365495558074087,0.0,-0.24775670996703456,-0.3938133601592631,0.19346450270992388
0.07280480104987522,-1.3772498360705472,-1.0920421583733704,1.352537281773416,3,38.23276453297334,0.0,51.13027259648881,27,1,2022,3,0,4,0,0,False,False,False,False,False,False,True,-1.0365495558074087,0.0,-0.237698509253272,-0.4477766573008769,0.3144530013123799
-0.5015009208090956,1.6632232022231133,0.9444423887032136,-0.9749379161686154,4,34.99776881957175,0.0,34.040727008441245,28,1,2022,4,0,4,0,0,False,False,False,False,False,False,True,3.5626340858890684,0.0,-0.13078363342965466,-0.03511602798998918,0.2176687450405517
-0.5015009208090956,1.6632232022231133,0.9714502681020964,-0.9749379161686154,4,34.99776881957175,0.0,34.040727008441245,28,1,2022,4,0,4,0,0,False,False,False,False,False,False,True,3.5626340858890684,0.0,-0.11658020460191457,0.045371216913368484,-0.08220368779226246
-0.04717002440696457,0.026045412372680727,1.5835430024983037,1.0187333301741828,5,10.38028989884254,0.0,42.43779828553889,29,1,2022,5,1,4,0,0,False,True,False,False,False,False,True,-0.4051386714212946,0.0,2.1345632507638346,-0.286802167494162,-0.3182845968602692
-0.04717002440696457,0.026045412372680727,1.5841646458675793,1.0187333301741828,5,10.38028989884254,0.0,42.43779828553889,29,1,2022,5,1,4,0,0,False,True,False,False,False,False,True,-0.4051386714212946,0.0,2.1351465448350524,-0.45575976767536275,-0.45457666804887
-0.08060563150149369,0.026045412372680727,-1.1276401980443347,-1.5774781017373891,6,30.768928390201307,0.0,40.60486015932328,30,1,2022,6,1,4,0,0,False,False,True,False,False,False,True,-0.349302210444219,0.0,-1.465633900760697,-0.2925439834490335,-0.305578566058808
-0.08060563150149369,0.026045412372680727,-1.1274138126513669,-1.5774781017373891,6,30.768928390201307,0.0,40.60486015932328,30,1,2022,6,1,4,0,0,False,False,True,False,False,False,True,-0.349302210444219,0.0,-1.4655430617821177,-0.16495543446180103,-0.17836267354203864
0.13377561398695775,-1.611132377477752,0.9719023418632602,1.336021024427976,0,16.55345733393911,0.0,37.41623060587887,31,1,2022,0,0,5,0,1,False,False,True,False,False,False,True,-1.1419807165179952,0.0,1.8275446590816264,-0.2005826697008979,-0.30344422169691293
0.13377561398695775,-1.611132377477752,0.9056854741531436,1.336021024427976,0,16.55345733393911,0.0,37.41623060587887,31,1,2022,0,0,5,0,1,False,False,True,False,False,False,True,-1.1419807165179952,0.0,1.761066640877069,-0.29818802278593015,-0.46641870026360627
-0.448397309541314,0.9615755780014994,0.755170948864649,0.47531906009621183,1,41.18430513351168,0.0,53.008322732556536,1,2,2022,1,0,5,1,0,False,False,True,False,False,False,True,1.9838155824124033,0.0,0.9245579636235213,-0.36016614063186564,-0.4263050022693125
-0.448397309541314,0.9615755780014994,0.7350938847578121,0.47531906009621183,1,41.18430513351168,0.0,53.008322732556536,1,2,2022,1,0,5,1,0,False,False,True,False,False,False,True,1.9838155824124033,0.0,0.9079763311992147,-0.11907721757678898,-0.20089851562459374
-0.42872930536806164,-1.1433672946633426,-0.027559707789241362,1.2506003821397296,2,24.16719688101228,0.0,34.50138153432251,2,2,2022,2,0,5,0,0,False,False,False,True,False,False,True,-0.07551091655911041,0.0,0.7699489920645586,0.18398982332422312,-0.07528086685928159
-0.42872930536806164,-1.1433672946633426,-0.06087779343697868,1.2506003821397296,2,24.16719688101228,0.0,34.50138153432251,2,2,2022,2,0,5,0,0,False,False,False,True,False,False,True,-0.07551091655911041,0.0,0.7370882380318121,0.12733323897284043,-0.16959539372182705
-0.17501205153310534,0.25992795377988537,-1.4815441522744894,-1.1958809373875412,4,9.16251970725337,0.0,22.98692077983161,4,2,2022,4,0,5,0,0,False,False,False,False,False,False,True,-0.043481522898261106,0.0,-1.4803242688826375,-0.23239038627955516,-0.24212771111107936
-0.17501205153310534,0.25992795377988537,-1.4460169412930777,-1.1958809373875412,4,9.16251970725337,0.0,22.98692077983161,4,2,2022,4,0,5,0,0,False,False,False,False,False,False,True,-0.043481522898261106,0.0,-1.4632642717978381,-0.8159232040433061,-0.4514951963323028
-0.011767616895110205,-0.6756022118489332,1.2317717129285035,-0.430244253048951,5,40.115653823307134,0.0,53.440622009713785,5,2,2022,5,1,5,0,0,False,True,False,False,False,False,True,-0.7203616808483135,0.0,0.5077782659543513,-1.0397323965546617,-0.622969751141707
-0.011767616895110205,-0.6756022118489332,1.254675452503822,-0.430244253048951,5,40.115653823307134,0.0,53.440622009713785,5,2,2022,5,1,5,0,0,False,True,False,False,False,False,True,-0.7203616808483135,0.0,0.522404013412242,-0.6716060719308631,-0.4325396186412559
-0.17107845069845484,-0.4417196704417286,1.7833955502582808,-0.46582881136268295,6,35.31657800939704,0.0,44.97120795281349,6,2,2022,6,1,5,0,0,False,True,False,False,False,False,True,-0.3886404159388897,0.0,0.8241255310221703,-0.07967055479570906,-0.4274022747912297
-0.17107845069845484,-0.4417196704417286,1.732966196062415,-0.46582881136268295,6,35.31657800939704,0.0,44.97120795281349,6,2,2022,6,1,5,0,0,False,True,False,False,False,False,True,-0.3886404159388897,0.0,0.7922938350200545,0.34764303504859206,-0.5229134735542313
-0.2005804569583335,-0.9094847532561379,0.6422436649719927,-0.9958684073187501,0,39.53744737658175,0.0,49.14366793128884,7,2,2022,0,0,6,0,0,False,False,False,False,False,False,True,-0.5630902459471134,0.0,-0.30588835962067695,0.18302110775773914,-0.3984924966893742
-0.2005804569583335,-0.9094847532561379,0.64579259149657,-0.9958684073187501,0,39.53744737658175,0.0,49.14366793128884,7,2,2022,0,0,6,0,0,False,False,False,False,False,False,True,-0.5630902459471134,0.0,-0.30403734682923667,0.09950023404460574,-0.22448697795144884
-0.4444637087066636,0.49381049518709,-0.1567749897938316,-0.45851157363544076,1,18.83884079707053,0.0,24.44965456041181,8,2,2022,1,0,6,0,0,False,False,False,True,False,False,True,1.5069499144825564,0.0,-0.3960900121819472,0.1806012876223257,0.086353708618447
-0.4444637087066636,0.49381049518709,-0.15283679414752677,-0.45851157363544076,1,18.83884079707053,0.0,24.44965456041181,8,2,2022,1,0,6,0,0,False,False,False,True,False,False,True,1.5069499144825564,0.0,-0.3935982083718071,-0.2182808130475431,0.10373649593491951
-0.4365965070373626,0.7276930365942947,0.3338055276868386,-0.3504404119202965,3,40.84288338756688,0.0,30.73856136286934,10,2,2022,3,0,6,0,0,False,False,False,True,False,False,True,1.6382881147565513,0.0,-0.009046177767344156,-0.6982639672951314,-0.24078540405846227
-0.4365965070373626,0.7276930365942947,0.3586856435656847,-0.3504404119202965,3,40.84288338756688,0.0,30.73856136286934,10,2,2022,3,0,6,0,0,False,False,False,True,False,False,True,1.6382881147565513,0.0,0.0072523595158966656,-1.0560082096867538,-0.5105714014210363
-0.06487122816289176,0.026045412372680727,-0.37611815443236774,1.0012413018378687,4,15.464359922938474,0.0,35.12250024596107,11,2,2022,4,0,6,0,0,False,False,True,False,False,False,True,-0.3762676493245903,0.0,0.2859580362784044,-0.9337692978307878,-0.6797088561705831
-0.06487122816289176,0.026045412372680727,-0.37327635477911997,1.0012413018378687,4,15.464359922938474,0.0,35.12250024596107,11,2,2022,4,0,6,0,0,False,False,True,False,False,False,True,-0.3762676493245903,0.0,0.28861424200993285,-0.7263187688297278,-0.7967486030358073
0.08460560355382668,0.7276930365942947,-1.4775072061820318,-0.12038359021171995,5,15.171493855489343,0.0,35.56827613398504,12,2,2022,5,1,6,0,0,False,False,False,False,False,False,True,-0.3499920333511379,0.0,-1.1186575801818655,-0.6411071516846331,-0.9633728917741002
0.08460560355382668,0.7276930365942947,-1.4342092438788705,-0.12038359021171995,5,15.171493855489343,0.0,35.56827613398504,12,2,2022,5,1,6,0,0,False,False,False,False,False,False,True,-0.3499920333511379,0.0,-1.0882332991578612,-0.5472308872176249,-1.1246996837599357
-0.28711967532064414,1.195458119408704,1.1473669197656144,-1.7200517902811414,6,29.797292898271955,0.0,36.81092527098032,13,2,2022,6,1,6,0,0,False,False,False,True,False,False,True,0.8801471622036114,0.0,-0.6778710813172755,-0.5385662398957118,-0.9925685764923483
-0.28711967532064414,1.195458119408704,1.183330614882236,-1.7200517902811414,6,29.797292898271955,0.0,36.81092527098032,13,2,2022,6,1,6,0,0,False,False,False,True,False,False,True,0.8801471622036114,0.0,-0.6645010250148063,-0.5057479386723445,-0.8456701165156306
0.05903719812859853,-0.4417196704417286,-0.4141788901330732,-0.3203153127164003,0,28.56036107884351,0.0,44.61575936451028,14,2,2022,0,0,7,0,0,False,False,True,False,False,False,True,-0.7104783061375244,0.0,-0.48233550585502377,-0.4815942847708903,-0.7735075591697219
0.05903719812859853,-0.4417196704417286,-0.44671005936936886,-0.3203153127164003,0,28.56036107884351,0.0,44.61575936451028,14,2,2022,0,0,7,0,0,False,False,True,False,False,False,True,-0.7104783061375244,0.0,-0.5038488405377977,-0.30573629547737324,-0.6085941725961109
-0.2792524736513432,-0.6756022118489332,1.1378961500570894,-1.6882196606361455,1,17.701811168581976,0.0,35.34209405578293,15,2,2022,1,0,7,0,0,False,False,False,False,False,False,True,-0.2640737059060586,0.0,-0.65352302513932,-0.1540319600853095,-0.49577849390682255
-0.2792524736513432,-0.6756022118489332,1.089431640396696,-1.6882196606361455,1,17.701811168581976,0.0,35.34209405578293,15,2,2022,1,0,7,0,0,False,False,False,False,False,False,True,-0.2640737059060586,0.0,-0.6718595798086394,-0.1825819664831854,-0.4931688922535171
-0.5034677212264208,0.25992795377988537,-0.8006647440615723,1.5698494671578185,2,18.413404273617022,0.0,21.20784527390633,16,2,2022,2,0,7,0,0,False,True,False,False,False,False,True,1.9910848761308462,0.0,0.15893549676059918,-0.3628363082731242,-0.49585678735266897
-0.5034677212264208,0.25992795377988537,-0.8285432172413513,1.5698494671578185,2,18.413404273617022,0.0,21.20784527390633,16,2,2022,2,0,7,0,0,False,True,False,False,False,False,True,1.9910848761308462,0.0,0.12959860131766132,-0.8178212583021528,-0.6665128005847157
0.10230680730975386,-1.611132377477752,-1.7354863035552814,-1.340304928002123,3,17.50303234429545,0.0,25.346539962409963,17,2,2022,3,0,7,0,0,False,False,False,False,False,False,True,-1.1283932516237096,0.0,-1.6428651939222554,-1.0925518665412428,-0.8519361665258927
0.10230680730975386,-1.611132377477752,-1.7018240129214177,-1.340304928002123,3,17.50303234429545,0.0,25.346539962409963,17,2,2022,3,0,7,0,0,False,False,False,False,False,False,True,-1.1283932516237096,0.0,-1.6277064008705113,-1.2868377248233043,-0.9881762494300581
-0.21631486029693542,-0.6756022118489332,-1.0947627909184485,0.6728004949317838,4,39.71804278993194,0.0,39.66096850558484,18,2,2022,4,0,7,0,0,False,False,True,False,False,False,True,-0.4134116543612859,0.0,-0.5216126468115404,-1.206392974866276,-1.217167161561926
-0.21631486029693542,-0.6756022118489332,-1.1534737429709478,0.6728004949317838,4,39.71804278993194,0.0,39.66096850558484,18,2,2022,4,0,7,0,0,False,False,True,False,False,False,True,-0.4134116543612859,0.0,-0.5725003776947895,-0.8477154216700729,-1.2760487412736763
-0.0058672156431344765,-0.4417196704417286,-0.07836037729171419,1.5925152065517847,5,34.33553895031073,0.0,53.95318054042495,19,2,2022,5,1,7,0,0,False,False,False,False,False,False,True,-0.6401460965450683,0.0,0.9331674079053381,-0.5694826184308974,-1.2247242439494432
-0.0058672156431344765,-0.4417196704417286,-0.1298589948908133,1.5925152065517847,5,34.33553895031073,0.0,53.95318054042495,19,2,2022,5,1,7,0,0,False,False,False,False,False,False,True,-0.6401460965450683,0.0,0.8787332561925315,-0.013448839277929309,-1.0035544300119505
0.21834803193194316,-0.6756022118489332,1.573766874692945,1.0834147235437337,6,42.45877325346137,0.0,51.63918351701324,20,2,2022,6,1,7,0,0,False,False,True,False,False,False,True,-0.9089752238180119,0.0,2.187850574121332,0.26435213663586465,-0.6144164979415623
-0.36972529284830435,-0.4417196704417286,-1.350523881518666,0.6437507963325825,0,48.89628627413098,0.0,43.73146373616711,21,2,2022,0,0,8,0,0,False,False,True,False,False,False,True,0.21134524170273639,0.0,-0.7537731296167188,0.4971754261146703,-0.2527775671542114
0.07673840188452571,-0.4417196704417286,1.2609091261029182,1.1299814495649139,1,26.33739333223939,0.0,50.904230038059005,22,2,2022,1,0,8,0,0,False,False,False,False,False,False,True,-0.7277185564187858,0.0,1.932061074664747,0.2984935917831367,-0.034295418159186894
-0.5172353241476976,-0.20783712903452392,0.12473209800955339,1.623818045115839,2,8.001224663245198,0.0,20.221548401986887,23,2,2022,2,0,8,0,0,False,False,True,False,False,False,True,1.6364334047169071,0.0,1.1686816277965133,0.2392304474213425,0.2694262137491894
-0.06880482899754224,-0.9094847532561379,1.1626734027030905,0.37323321580231145,3,7.164153968541594,0.0,35.82086139163689,24,2,2022,3,0,8,0,0,False,False,True,False,False,False,True,-0.7482450714164167,0.0,1.171214772027849,-0.3714412718745872,0.03841267615086562
-0.02356841939906166,1.4293406608159087,-0.6692711679526588,0.15757206744990696,4,18.30492676722286,0.0,29.33196914104916,25,2,2022,4,0,8,0,0,False,False,False,True,False,False,True,0.09060392167510582,0.0,-0.41129110773909416,-0.5252014488170655,-0.007222261744499985
0.13574241440428297,0.7276930365942947,1.2113811342613536,0.39715039638938765,5,46.96450652086029,0.0,59.80524071793212,26,2,2022,5,1,8,0,0,False,False,True,False,False,False,True,-0.41750166839903435,0.0,1.2317168750781178,-0.944506390224852,-0.29981499933718403
-0.4405301078720131,1.4293406608159087,0.978286628784658,0.06560017852345047,6,28.54458747368937,0.0,42.84272292631529,27,2,2022,6,1,8,0,0,False,False,True,False,False,False,True,2.3166727158358356,0.0,0.7636486496077568,-0.1751091598426677,-0.2302704801776853
0.2144144310972927,1.4293406608159087,-0.9065201355356134,0.4209197159476542,0,17.230393223605812,0.0,39.3342292288104,28,2,2022,0,0,9,0,1,False,False,False,False,False,False,True,-0.3075857035165314,0.0,-0.4724520949168917,-0.03862364015474163,-0.3348055675708152
0.12394161190033152,1.4293406608159087,-1.2493277941120182,-0.22178874133727947,1,22.96250575299588,0.0,50.47941710867909,1,3,2022,1,0,9,1,0,False,False,False,False,True,False,False,-0.18206965305984404,0.0,-0.9970262548429177,0.15579256406544337,-0.3870612775549778
-0.36382489159632864,1.6632232022231133,1.3089853669898721,-1.0246205948714813,2,31.936779833210185,0.0,38.55908133960595,2,3,2022,2,0,9,0,0,False,True,False,False,True,False,False,1.7052227550877894,0.0,0.01567389653429911,-0.02547559047459455,-0.39210965539292464
0.17704522316811308,0.026045412372680727,1.6395132141633468,-1.3653084678346166,3,34.382734616202896,0.0,54.96912120813671,3,3,2022,3,0,9,0,0,False,False,False,True,True,False,False,-0.6743124210696804,0.0,-0.14752140206742528,-0.10873770625848483,-0.17419068804877477
-0.0255352198163869,-0.20783712903452392,-1.5966993062453656,-1.545395759823061,4,11.926377940230726,0.0,37.71238989021671,4,3,2022,4,0,9,0,0,False,False,True,False,True,False,False,-0.5273949748678323,0.0,-1.6439079265582328,0.19516124511277352,0.053362768560906756
-0.13960964402125098,-0.20783712903452392,1.4529937345947168,-1.6224782509506057,6,29.514750214225497,0.0,38.21478430206521,6,3,2022,6,1,9,0,0,False,False,True,False,True,False,False,-0.34140505749342726,0.0,-0.47246425269696757,-0.05299436664004962,0.15295373544727395
-0.3854596961869063,-1.1433672946633426,1.271848842482348,0.1852791572947905,0,11.10597430065257,0.0,26.918810911007085,7,3,2022,0,0,10,0,0,False,False,True,False,True,False,False,-0.25028068705568,0.0,1.0893157115733887,-0.05968654646497019,-0.10362221632552127
-0.4464305091239888,-1.1433672946633426,1.6439713722061124,-0.7977684169797911,1,45.21358640057602,0.0,39.131939135686665,8,3,2022,1,0,10,0,0,False,False,False,True,True,False,False,0.010860965138401167,0.0,0.41075705611433616,-0.6049068074177045,-0.29285827519231594
